 , ,Method 1 _pval,Method 2 _pval,Method 3 _pval,Method 4 _pval
Gene 76,Gene 34,0.878353900180721,0.9070725814142795,0.1538727272388205,0.09067302614243955
Gene 77,Gene 34,0.7281623504411869,0.9252962297827163,0.02220018095239018,0.8793733404210464
Gene 78,Gene 34,0.20101721264499695,0.17061240525299937,3.4041700569531486e-9,6.942274620058697e-5
Gene 79,Gene 34,0.8238943576150508,0.9016150469918631,0.40558478139398724,0.7909082844876565
Gene 80,Gene 34,0.9892796477795052,0.31320082441577846,0.7626107770209904,0.09937000290697884
Gene 81,Gene 34,0.23455263861406728,0.03722822658829594,6.909166745394657e-7,0.34424950884836214
Gene 82,Gene 34,0.6340566142017328,0.055689892685921505,0.4898516692064696,0.7697290461121433
Gene 83,Gene 34,0.940527436738473,0.0722325129878505,0.0760594443105973,0.2177081794340805
Gene 84,Gene 34,0.9848881048142974,0.3800864222950582,0.20459183736710207,0.4536229614515681
Gene 85,Gene 34,0.6093040744405791,0.04167298034446332,0.39264336009841694,0.590786935337442
Gene 86,Gene 34,0.6682499402736597,0.42400403072846715,0.020528119446841853,0.2580212340891026
Gene 87,Gene 34,0.47728548347935495,0.06000548852503651,0.011277913949564011,0.44376586003824325
Gene 88,Gene 34,0.6697977917896509,0.21080536067403677,0.04038590398724162,0.023751492704898736
Gene 89,Gene 34,0.23022409912155561,0.08321498155857765,5.295967979712657e-7,7.495164822748368e-4
Gene 90,Gene 34,0.6970250456564457,0.8208661722629,0.08388770361670206,0.009628194523930489
Gene 91,Gene 34,0.17805455197398468,0.07012797916241986,4.6281112275892156e-10,1.2738930329936338e-5
Gene 92,Gene 34,0.8644567980770601,0.3740072075990619,0.024898870544515228,0.7176958818846257
Gene 93,Gene 34,0.6276297583780064,0.4591128132602711,0.23376410578586415,0.16388230594549436
Gene 94,Gene 34,0.9677880052704457,0.430689933907896,0.028855779065782405,1.4948632820477314e-7
Gene 95,Gene 34,0.6537695706742985,0.21758749120529575,0.17438431001713584,0.798212492978283
Gene 96,Gene 34,0.632267139122805,0.2991895634549744,0.14434522031180763,0.010922190486983618
Gene 97,Gene 34,0.31250332981719264,0.027466919540425128,2.5719489915809746e-5,0.2461864947491843
Gene 98,Gene 34,0.47649642720569463,0.1493060095862977,6.930383398537909e-4,0.08282564971168238
Gene 99,Gene 34,0.9366417820984525,0.1407887167879993,0.5476818429056622,0.5909683499556517
Gene 100,Gene 34,0.29481864940594615,0.8356708166246554,8.335718026941663e-8,0.16487641314467072
Gene 36,Gene 35,0.5953327843396283,0.7096225244231948,0.29074577276919444,0.7385714113356898
Gene 37,Gene 35,0.2943560661499012,0.13811025750560724,8.36266693048815e-4,0.021876213620352747
Gene 38,Gene 35,0.9023538434090921,0.24964000299714728,0.4625148708490716,0.7186829616326369
Gene 39,Gene 35,0.6136102330910078,0.046262775307277515,0.7107336226269654,0.7537939909399494
Gene 40,Gene 35,0.928886309181566,0.1857847821041152,0.007457599856839359,0.004248719696731351
Gene 41,Gene 35,0.7131192764972731,0.9727979898664694,0.6943498632609131,0.6063658942156427
Gene 42,Gene 35,0.32963413698060706,0.08462085810726538,0.010703463267361268,0.06937100859560918
Gene 43,Gene 35,0.6899154711386726,0.02831717551032531,0.961328500016521,0.9546491350667576
Gene 44,Gene 35,0.8607379288517425,0.5719318260554083,0.14906496315015594,0.04545547258094729
Gene 45,Gene 35,0.6601057940797834,0.06010027863598344,0.5451891110605978,0.10708232722555722
Gene 46,Gene 35,0.3725243804130991,0.3112747076332387,1.8210200410817556e-4,4.292470856759323e-5
Gene 47,Gene 35,0.5063349524317569,0.5100235035261036,0.10254210032378896,0.5663405696519004
Gene 48,Gene 35,0.8709109690626731,0.14589423554345138,0.7680179775142928,0.3993611756719857
Gene 49,Gene 35,0.29902809726052015,0.06475105364412781,0.006961733111905177,0.9962689688436313
Gene 50,Gene 35,0.8400123206320353,0.8571218161730274,0.5360001844525559,0.4130400509144867
Gene 51,Gene 35,0.4925742256675223,0.5436860625373023,0.055131146474857395,0.04929809943189145
Gene 52,Gene 35,0.9628305054586481,0.11704872442419045,0.2655114014208855,0.47183136985851415
Gene 53,Gene 35,0.4749577677212158,0.41169768923635597,0.02596704408591899,0.962582482809256
Gene 54,Gene 35,0.40117399719951186,0.1405735849041676,0.052152525207368905,0.7271992106354448
Gene 55,Gene 35,0.884370165027176,0.9213316392268613,0.19631179516107955,0.17271729647772038
Gene 56,Gene 35,0.2504167538250588,0.049118672009576425,7.916452303540211e-4,0.031470293011905515
Gene 57,Gene 35,0.8662924952379805,0.1961097301846424,0.1235318172946811,0.04732058448649257
Gene 58,Gene 35,0.6223434646838926,0.12356706814142915,0.7023189298244299,0.8390694010644077
Gene 59,Gene 35,0.5984048962060524,0.22294629624778461,0.34168389338709293,0.02786887140585237
Gene 60,Gene 35,0.455178559623878,0.11433448936698598,0.29756362064469655,0.18760343804524005
Gene 61,Gene 35,0.4304587835608584,0.1165064790929311,0.0839451041571544,8.924557807894473e-4
Gene 62,Gene 35,0.9218858246372674,0.13893462132047385,0.19652635340924784,0.7354217389845203
Gene 63,Gene 35,0.6361668525253428,0.04107233016540657,0.5213738228274698,0.531170851386559
Gene 64,Gene 35,0.25090146413125547,0.11461999119035404,3.60586134013241e-4,0.6890153139050752
Gene 65,Gene 35,0.8373111708032597,0.7829119714900195,0.6269039727499905,0.025632470425469123
Gene 66,Gene 35,0.3263215247366258,0.05666311616845632,8.460388035655964e-4,0.025785634650348443
Gene 67,Gene 35,0.8995190147206902,0.3252232163481996,0.29849238617082907,0.40134302774403774
Gene 68,Gene 35,0.7733966586907435,0.3398014587418141,0.6725193043201472,0.546110313899669
Gene 69,Gene 35,0.7136844124303852,0.02765223796293026,0.7421677052740427,0.6681156373272372
Gene 70,Gene 35,0.7259439895484425,0.8805720845648493,0.6110401554693574,0.1801195582213897
Gene 71,Gene 35,0.9752456356547317,0.9372928237271876,0.16100004294535464,0.6697579714816384
Gene 72,Gene 35,0.7217545560267051,0.06385654960010467,0.4061315967610124,0.014570422961320162
Gene 73,Gene 35,0.20879045798481077,0.0378241989607675,4.6258277174526796e-5,0.005969437163185098
Gene 74,Gene 35,0.5520593262644824,0.36464217126345577,0.007235901621253316,0.008857704965646418
Gene 75,Gene 35,0.3440322884152931,0.013647110608266289,0.0631179710322538,0.5940119269175135
Gene 76,Gene 35,0.7262011608001018,0.35556768128643457,0.5392404477365873,0.44453628964958547
Gene 77,Gene 35,0.8742715901562725,0.5039418935578803,0.2074039268029344,0.5308532325496915
Gene 78,Gene 35,0.1926664871548911,0.09827107703485005,1.6994357510125013e-6,0.005563512940730986
Gene 79,Gene 35,0.4990313506716164,0.49689639306130173,0.0994720118971002,0.9935795984826614
Gene 80,Gene 35,0.6579317928309734,0.8202762356136135,0.21059232221622715,0.9067034950175468
Gene 81,Gene 35,0.2189617849737373,0.02287800399272677,3.6278141867240876e-5,0.34323078455260303
Gene 82,Gene 35,0.4020117969767407,0.01704845367089769,0.17963484522301942,0.46923882073859113
Gene 83,Gene 35,0.9518769853695375,0.09228327809158343,0.037153379587080426,0.12678174709983692
Gene 84,Gene 35,0.8139946578280461,0.24765213147579757,0.3325007128994022,0.665647089517931
Gene 85,Gene 35,0.39653431771541503,0.01353973730391167,0.16515503328535153,0.6075654315712944
Gene 86,Gene 35,0.9421842578987791,0.969403116276994,0.3777147988002172,0.18866790066454864
Gene 87,Gene 35,0.6435776786030711,0.15429257685399733,0.07453422396360532,0.21319321869165808
Gene 88,Gene 35,0.9948610209523909,0.558521433220367,0.4537076267971376,0.04920998348327932
Gene 89,Gene 35,0.18428081814992936,0.044539355903806976,1.3256932867022897e-6,8.049177586149092e-4
Gene 90,Gene 35,0.4571309716436871,0.3297063729706635,0.21276210289503705,0.11758247920855802
Gene 91,Gene 35,0.2120832138807227,0.06806173478874733,2.2911580854767521e-7,0.025387324239577902
Gene 92,Gene 35,0.7651935797873826,0.12809507334235293,0.1784652866532812,0.03597044726300558
Gene 93,Gene 35,0.3904865080572093,0.1838642978291123,0.02281688208692234,0.4753590778337853
Gene 94,Gene 35,0.6202136443609418,0.15820376700110206,0.8295643870200675,0.055819709540514406
Gene 95,Gene 35,0.7630553082186202,0.37281665655475926,0.19653786111713933,0.3684564031283184
Gene 96,Gene 35,0.5692475289194427,0.18145413954784861,0.6778347091467622,0.005168591155153557
Gene 97,Gene 35,0.40790033185622887,0.058879560872635794,4.6863441858580046e-4,0.5120696616994895
Gene 98,Gene 35,0.7741729972097322,0.4520581283824192,0.02051312031986896,0.887641020426986
Gene 99,Gene 35,0.837207296998101,0.4004490625559498,0.31990712440120483,0.4986718605288991
Gene 100,Gene 35,0.2788445724408719,0.599362622464811,3.536323490482829e-6,0.07328321495924084
Gene 37,Gene 36,0.6228193753597702,0.8053825425669701,0.3889281079796152,0.8504668995932843
Gene 38,Gene 36,0.2747517611916157,0.021326323301556593,0.0032034034927446164,0.011875855947993674
Gene 39,Gene 36,0.657647367065465,0.4392507299003443,0.6633566645744375,0.1561138926314134
Gene 40,Gene 36,0.9758822209027675,0.9935932746080405,0.2144332874263397,0.8838046707200635
Gene 41,Gene 36,0.2088566158140419,0.020290780695815025,0.006679912283002354,0.011483125752870693
Gene 42,Gene 36,0.46924730597310393,0.4760234001588943,0.0774168414027483,0.020866522004852506
Gene 43,Gene 36,0.9511330959598319,0.8275196599020171,0.22324691121186047,0.5331101533980012
Gene 44,Gene 36,0.898168665956657,0.9271260879925269,0.47130779456225547,0.23571643913456497
Gene 45,Gene 36,0.8580449239182897,0.36777463385942033,0.4003946949547459,0.31307521180928743
Gene 46,Gene 36,0.7245919906873777,0.8920500127556268,0.4739376642485049,0.9016175034695633
Gene 47,Gene 36,0.23756972550381095,0.02287051147038288,0.0744143546006586,0.043397779391077584
Gene 48,Gene 36,0.8571174583856496,0.7843117183402055,0.5305153561990337,0.6687730160246641
Gene 49,Gene 36,0.3360361126325,0.17171472716608172,0.0202227882339725,0.0236434945052022
Gene 50,Gene 36,0.22500972569520217,0.014352596313332633,0.02693778586138129,0.3461856603108149
Gene 51,Gene 36,0.21898049106849982,0.02074577297457325,0.02957166090573171,0.5775549428619948
Gene 52,Gene 36,0.5942996382449184,0.16570589076015785,0.3569272690853458,0.9124798414315733
Gene 53,Gene 36,0.4992653634483264,0.2538485689130183,0.08097078969673133,0.1878159019700958
Gene 54,Gene 36,0.42035392952649286,0.1675604507282522,0.20913703997517485,0.6838832804039898
Gene 55,Gene 36,0.5968188367630369,0.3162673466677175,0.6120790137269387,0.6078149521560723
Gene 56,Gene 36,0.35215868271425377,0.21274044796891367,0.06754743954097231,0.6662096036177125
Gene 57,Gene 36,0.4146342362268529,0.09386104502763004,0.032679864782824364,0.7548886551228724
Gene 58,Gene 36,0.3400400539526207,0.1103099298655168,0.2648686571438066,0.29945671986941935
Gene 59,Gene 36,0.2755999932200466,0.06485102720251179,0.002489786717386089,0.9808939385889883
Gene 60,Gene 36,0.40194406874307864,0.26327576480827664,0.18202079930206994,0.43551863205904584
Gene 61,Gene 36,0.8962085924740961,0.6085703099248629,0.09650409266422022,6.186735732116588e-5
Gene 62,Gene 36,0.7905306054482806,0.5122902307583597,0.9053088320994538,0.3599094396511724
Gene 63,Gene 36,0.5350586850750865,0.3414299495550033,0.831867756388837,0.8268747845515023
Gene 64,Gene 36,0.32250011550669844,0.16940411517899823,0.06718949646889993,0.3962030870231168
Gene 65,Gene 36,0.3553789342578635,0.09347975489045846,0.04116773781525618,0.5314032929915986
Gene 66,Gene 36,0.8181776999602195,0.996810965837559,0.538015649668558,0.4629070642233568
Gene 67,Gene 36,0.9167254531254385,0.8989904376080573,0.37194628289936893,0.03763164027157084
Gene 68,Gene 36,0.2884701951209625,0.06981290771156257,0.01484741783068455,0.7600468744540114
Gene 69,Gene 36,0.645716168627859,0.19532595741631598,0.08931285222628271,0.8682910169817237
Gene 70,Gene 36,0.2098343296839269,0.013866191954810203,0.016426221676932196,0.037306482613347125
Gene 71,Gene 36,0.2686042238604036,0.016677556073531274,0.2437045930805386,0.07574414701166798
Gene 72,Gene 36,0.5385292044298611,0.13252670888996687,0.10369980046652794,0.8345766016021106
Gene 73,Gene 36,0.5283414648619018,0.5617250941576242,0.2569588019152338,0.9949943794852087
Gene 74,Gene 36,0.6441489933906797,0.12010944349838848,0.3765816377753861,0.22824043013630413
Gene 75,Gene 36,0.4894228986066036,0.3923148066027058,0.4153878131243265,0.9645202248088391
Gene 76,Gene 36,0.24294595676210973,0.02302425509920014,0.08952471258076256,0.19773439562958872
Gene 77,Gene 36,0.2510458940884521,0.021158014582413065,0.04844199308329378,0.6720310928424764
Gene 78,Gene 36,0.6447399514561845,0.7661665520560401,0.3748433174346568,0.9868571877672954
Gene 79,Gene 36,0.23975392179033173,0.04240068105895789,0.04302586862469271,0.9643119802654745
Gene 80,Gene 36,0.22062262977648883,0.02798995749705302,0.003669649283434495,0.0012465571378406093
Gene 81,Gene 36,0.7807652437748267,0.8591880841154624,0.4923056738439333,0.11964678794534533
Gene 82,Gene 36,0.5714340290490711,0.5204542456174044,0.9448738103894512,0.9736339445219644
Gene 83,Gene 36,0.706321696800273,0.41097879396333914,0.046415045080950845,0.010163324712700428
Gene 84,Gene 36,0.6710589009282164,0.7792271955805226,0.026866282850863676,0.050713938919833
Gene 85,Gene 36,0.6064870104509903,0.6251265009371472,0.898850515030376,0.4255888829213097
Gene 86,Gene 36,0.2352354582575189,0.013194981187790056,0.016841007108842954,0.6068969962066004
Gene 87,Gene 36,0.4666956202051138,0.07802164524824384,0.090116582685835,0.6517022567429289
Gene 88,Gene 36,0.333002237357789,0.04638382673321462,0.13413370012036507,0.39693122591296714
Gene 89,Gene 36,0.6962486685992211,0.8903792594408388,0.6619870805121788,0.3882463080752412
Gene 90,Gene 36,0.29060940430110294,0.0561787992218894,0.48938844175125285,0.037937271228748015
Gene 91,Gene 36,0.972446034566707,0.5459163672891221,0.767595188564107,0.5213385180136008
Gene 92,Gene 36,0.4142621952006027,0.13416550476869893,0.6516482997322548,0.5037452759133816
Gene 93,Gene 36,0.3736045297635453,0.127074397085013,0.20831665068593042,0.9149317482148966
Gene 94,Gene 36,0.39085509292634857,0.09884272881305112,0.5914005467568435,8.649153861006731e-5
Gene 95,Gene 36,0.5412084215279627,0.07395182643027609,0.23704790730908099,0.6491895187887455
Gene 96,Gene 36,0.6989624987863934,0.9352249255986049,0.15015553877198218,0.5614023225680531
Gene 97,Gene 36,0.643733061973184,0.13843837901184952,0.4160582383956002,0.6007501182700885
Gene 98,Gene 36,0.2873686965846858,0.017413923675852372,0.03344273421244148,0.48437622893569987
Gene 99,Gene 36,0.25819591560412847,0.021801838351902747,8.908389047814769e-4,0.04917654918846415
Gene 100,Gene 36,0.5327642260822796,0.4144469342698234,0.17550094040023234,0.9389674117240852
Gene 38,Gene 37,0.9709367977701524,0.1212374319916647,0.8864739284567928,0.958528076294215
Gene 39,Gene 37,0.9227698908272821,0.5478952370356454,0.2734548306205129,0.09094516544963693
Gene 40,Gene 37,0.7200097303002757,0.024920618338459155,0.8933445642147373,0.08614463190633259
Gene 41,Gene 37,0.5923188907742971,0.27640941653231854,0.3932677842766279,0.05870031704046119
Gene 42,Gene 37,0.27872824809643326,0.007169232210894716,0.002967858296521797,0.2893399856048151
Gene 43,Gene 37,0.966388663793283,0.6198458293845879,0.027640270277150325,0.089853378397529493
Gene 44,Gene 37,0.46684116556663624,0.015472500977304682,4.8641205771637885e-5,0.02731310332413317
Gene 45,Gene 37,0.43409508225974003,4.340822074220263e-4,0.04052860503465405,0.8400947970774755
Gene 46,Gene 37,0.28512718911042545,0.008338627789054698,7.360188323546346e-5,6.910213574471413e-4
Gene 47,Gene 37,0.6695130661481221,0.7427120544231018,0.5541703060866123,0.2022637924275379
Gene 48,Gene 37,0.6529179862244536,0.12580323348978872,0.0012670461871029381,0.00404503274406065
Gene 49,Gene 37,0.5309069453067798,0.5470525750567043,0.8634310265884142,4.92271469447747e-5
Gene 50,Gene 37,0.8480681509639929,0.9068187486248394,0.43717539046314435,0.6806796420499461
Gene 51,Gene 37,0.653407627148747,0.963121275859693,0.7403634928317799,0.4979054553570281
Gene 52,Gene 37,0.9931800359791534,0.2863716090137838,0.15461789958095906,0.03619109977848978
Gene 53,Gene 37,0.9900039094328799,0.055513329174649684,0.14990994548965242,0.02416710973784819
Gene 54,Gene 37,0.71934079704925,0.506747651480195,0.957340577545575,0.5393862594027341
Gene 55,Gene 37,0.6425147518236376,0.03247694819037239,0.08327503001684322,0.026996976812475593
Gene 56,Gene 37,0.33034017736466637,0.11219175369773016,0.016104005466732962,0.23625890298121188
Gene 57,Gene 37,0.9075060471987593,0.4499921960655078,0.3809312491007577,0.45710682466398556
Gene 58,Gene 37,0.4916135232669747,0.03779396199244345,0.591054746892077,0.46234350355473297
Gene 59,Gene 37,0.6587869792956766,0.38531807846734667,0.5983182362254196,0.013049491647905587
Gene 60,Gene 37,0.28944374588343247,0.0033424740501191152,0.0039375532411694,0.05739382154771833
Gene 61,Gene 37,0.3944224233917133,0.0245768862028497,0.01516932017295658,5.046196084970145e-4
Gene 62,Gene 37,0.8144433791254495,0.3815422783463642,0.01637019618300406,0.006504661529077138
Gene 63,Gene 37,0.5780774756924214,0.08169064384173952,0.9940017936201342,0.2005312177736751
Gene 64,Gene 37,0.29605294221346523,0.05275585781613534,0.00913840774358965,0.6872960613422996
Gene 65,Gene 37,0.8651343405091338,0.9129831485024513,0.7611987388176777,0.3492803456529472
Gene 66,Gene 37,0.7392832307417816,0.7614146257953998,0.8428373049695319,0.1371625741541913
Gene 67,Gene 37,0.5949271790069464,0.09261077847639254,0.007501343210200462,0.7970122970730313
Gene 68,Gene 37,0.6184362189554569,0.1601286307644405,0.7347853126086763,0.7518908222904359
Gene 69,Gene 37,0.6601789313953517,0.04240291039703714,0.3223472631320923,0.25819385473018763
Gene 70,Gene 37,0.7446784073335602,0.9681214131937883,0.9997905497706299,0.13488665683797163
Gene 71,Gene 37,0.8781323753728434,0.900255998585934,0.4139903785475616,0.07062591615373215
Gene 72,Gene 37,0.894564677002911,0.6489670336573412,0.8990042879967304,0.027802965930890267
